"santa rosa",216650,14.3056,121.111
"kisumu",216479,-0.1,34.75
"mage",216342,-22.6556,-43.0153
"modesto",216008,37.6392,-120.996
"purwakarta",215816,-6.55694,107.443
"mirpur khas",215739,25.5251,69.0159
"biysk",215433,52.5364,85.2072
"concepcion",215414,-36.8333,-73.05
"prokopyevsk",215272,53.9059,86.719
"paradise",215120,36.0972,-115.146
"velikiy novgorod",215065,58.5167,31.2833
"owerri",215053,5.48333,7.03041
"los mochis",214610,25.7667,-108.967
"shagamu",214574,6.84323,3.64776
"taboao da serra",214527,-23.6,-46.7667
"bergen",214154,60.3911,5.32472
"nazret",214034,8.55,39.2667
"freiburg",213920,48,7.85
"hsichih",213899,25.0692,121.651
"nagercoil",213877,8.19389,77.4314
"catamarca",213601,-28.4696,-65.7852
"braila",213570,45.2667,27.9833
"lipa",213525,13.9411,121.163
"guangyuan",213365,32.442,105.823
"bukan",213349,36.521,46.2089
"rennes",213334,48.112,-1.67429
"lubeck",213171,53.8667,10.7
"jacarei",213114,-23.3167,-45.9667
"chula vista",213032,32.64,-117.083
"chofu",212978,35.6556,139.552
"loa janan",212820,-0.583333,117.083
"rancagua",212696,-34.1708,-70.7444
"mostoles",212504,40.3209,-3.86285
"bukit mertajam",212387,5.36301,100.467
"dezful",212367,32.3825,48.402
"marilia",212222,-22.2167,-49.9333
"esenyurt",211443,41.0333,28.6753
"lubbock",211387,33.5778,-101.855
"rochester",211354,43.1547,-77.6158
"hailar",211066,49.2,119.7
"laredo",210769,27.5061,-99.5072
"tarhunah",210698,32.4333,13.6333
"matsumoto",210669,36.2333,137.967
"eindhoven",210498,51.45,5.46667
"daliang",210411,22.8504,113.247
"qui nhon",210346,13.7667,109.233
"pali",210117,25.7667,73.3333
"luque",209836,-25.2667,-57.5667
"vung tau",209699,10.35,107.067
"shuangyashan",209521,46.6361,131.154
"presidente prudente",209507,-22.1167,-51.3667
"sanming",209444,26.2486,117.619
"sohag",209440,26.55,31.7
"sao leopoldo",209233,-29.7667,-51.15
"yamunanagar",208945,30.1,77.2833
"pingtung",208920,22.6725,120.488
"nakhon ratchasima",208781,14.9716,102.083
"torun",208717,53.0358,18.6048
"oruro",208687,-17.9833,-67.15
"kielce",208598,50.8333,20.6667
"rewa",208483,24.5333,81.3
"la romana",208439,18.4167,-68.9667
"akron",208414,41.0814,-81.5192
"gaborone",208411,-24.6464,25.9119
"hangu",208369,39.2489,117.789
"orlando",207970,28.5381,-81.3794
"lobito",207957,-12.3197,13.5997
"north shore",207865,-36.8,174.75
"yungho",207852,25,121.496
"ciputat",207848,-6.2375,106.696
"sirjan",207661,29.452,55.6814
"san pablo",207572,14.0683,121.326
"haldia",207466,22.0253,88.0583
"ciampea",207445,-6.54028,106.696
"sumedang",206919,-6.85861,107.916
"kasukabe",206919,35.9764,139.754
"tilburg",206858,51.5769,5.10633
"toamasina",206390,-18.1667,49.3833
"dinajpur",206251,25.6333,88.6333
"itabuna",205666,-14.8,-39.2667
"kishiwada",205563,34.4667,135.367
"padova",205247,45.4167,11.8833
"campeche",205221,19.85,-90.5333
"suzhou",205130,33.6361,116.979
"sao carlos",205039,-22.0167,-47.9
"hobart",204863,-42.8832,147.332
"debrecen",204825,47.5333,21.6333
"durham",204734,35.9939,-78.8989
"trieste",204379,45.6486,13.78
"nanchong",204368,30.7758,106.103
"numazu",204320,35.1,138.867
"bidar",204088,17.9,77.55
"oradea",203841,47.0667,21.9333
"las tunas",203690,20.9617,-76.9511
"hortolandia",203537,-22.85,-47.25
"agartala",203292,23.8364,91.275
"glendale",203201,34.1425,-118.254
"munger",203185,25.3833,86.4667
"edea",203170,3.8,10.1333
"sao jose",203142,-27.6333,-48.65
"luchou",203059,25.0831,121.47
"odawara",203038,35.2556,139.16
"osmaniye",202944,37.0742,36.2478
"djougou",202834,9.705,1.66694
"babol",202812,36.5513,52.679
"burhanpur",202717,21.3,76.2333
"tampere",202688,61.5,23.75
"ashdod",202681,31.7361,34.6559
"ashdod",202681,31.7921,34.6497
"corlu",202659,41.1592,27.8
"fremont",202615,37.5483,-121.988
"yiyang",202608,28.5892,112.328
"alberton",202503,-26.2652,28.1406
"linxia",202402,35.6003,103.206
"san bernardino",202381,34.1083,-117.289
"cileungsi",202360,-6.39472,106.959
"reno",202142,39.5297,-119.813
"fuenlabrada",202088,40.2842,-3.79415
"nadiad",202080,22.7,72.8667
"mossoro",202010,-5.19139,-37.3447
"pskov",201992,57.8136,28.3496
"cartagena",201977,37.6051,-0.986232
"yuncheng",201950,35.0231,110.993
"balakovo",201923,51.9284,47.9172
"gweru",201879,-19.45,29.8167
"chiniot",201840,31.72,72.9789
"itapevi",201752,-23.55,-46.9333
"rengasdengklok",201687,-6.15917,107.298
"sete lagoas",201337,-19.45,-44.2333
"chiang mai",200952,18.7904,98.9847
"petropavl",200891,54.8753,69.1628
"cabimas",200859,10.4019,-71.4461
"dindigul",200814,10.35,77.95
"yamoussoukro",200659,6.82055,-5.27674
"santo domingo",200421,-0.25,-79.15
"jalalabad",200389,34.4265,70.4515
"ugep",200293,5.8086,8.0812
"charleroi",200132,50.4167,4.43333
"sikar",199946,27.6167,75.15
"kamoke",199589,31.9744,74.2244
"armavir",199551,44.9892,41.1234
"dasoguz",199514,41.8333,59.9667
"hagen",199497,51.35,7.46667
"amol",199398,36.4696,52.3507
"bila tserkva",199161,49.8094,30.1121
"dudley",199060,52.5,-2.08333
"saskatoon",198957,52.1333,-106.667
"karawang",198894,-6.30333,107.306
"gliwice",198835,50.2976,18.6766
"capiata",198801,-25.35,-57.4167
"changji",198776,44.0167,87.3167
"malolos",198763,14.8419,120.812
"bulandshahr",198631,28.4,77.85
"sabadell",198589,41.5433,2.10942
"purnia",198474,25.7833,87.4667
"kaiyuan",198423,23.6977,103.304
"kapra",198349,17.4867,78.5661
"montgomery",198325,32.3667,-86.3
"sibu",198252,2.3,111.817
"oviedo",198250,43.3632,-5.85313
"machala",198123,-3.26667,-79.9667
"cibitung",198119,-6.27222,107.104
"tapachula",197968,14.9,-92.2833
"hospet",197862,15.2667,76.4
"yonkers",197818,40.9311,-73.8992
"mentougou",197772,39.9392,116.092
"talca",197480,-35.4333,-71.6667
"gurgaon",197353,28.4667,77.0333
"chhapra",197350,25.7667,84.75
"northampton",197323,52.25,-0.883333
"spokane",197262,47.6589,-117.425
"birjand",197004,32.8663,59.2211
"shreveport",196980,32.525,-93.75
"tacoma",196957,47.2531,-122.443
"rostock",196833,54.0833,12.1333
"erfurt",196719,50.9833,11.0333
"izmit",196672,40.7669,29.9169
"vientiane",196644,17.9667,102.6
"kure",196626,34.2333,132.567
"palmas",196332,-10.2228,-48.2778
"sambhal",196129,28.5833,78.55
"americana",196026,-22.7403,-47.3344
"engels",196013,51.4839,46.1053
"huntington beach",195968,33.6603,-117.998
"murwara",195877,23.85,80.4
"san-pedro",195873,4.74851,-6.6363
"monclova",195772,26.9,-101.417
"gboko",195710,7.3179,8.9951
"nagaoka",195320,37.45,138.85
"coro",195246,11.4092,-69.6672
"alcala de henares",195152,40.482,-3.35996
"mbour",194682,14.4,-16.9667
"petrolina",194653,-9.4,-40.5
"novi sad",194405,45.2517,19.8369
"maseru",194387,-29.3167,27.4833
"nangloi jat",194381,28.6833,77.0667
"severodvinsk",194295,64.5635,39.8302
"portsmouth",194151,50.7967,-1.08333
"nnewi",194002,6.01986,6.91477
"parung",193991,-6.3276,106.971
"santa cruz de tenerife",193852,28.4602,-16.2806
"grand rapids",193852,42.9633,-85.6681
"divinopolis",193835,-20.15,-44.9
"irving",193825,32.8139,-96.9486
"brescia",193713,45.55,10.25
"luton",193670,51.8833,-0.416667
"ezhou",193652,30.3961,114.887
"maracanau",193532,-3.86667,-38.6333
"itami",193526,34.7667,135.417
"nam dinh",193507,20.4167,106.167
"winston-salem",193300,36.0997,-80.2444
"des moines",193180,41.6006,-93.6089
"kassel",193117,51.3167,9.5
"uji",192926,34.8833,135.8
"machilipatnam",192848,16.1667,81.1333
"reims",192688,49.25,4.03333
"bayamo",192641,20.3792,-76.6433
"katihar",192575,25.5333,87.5833
"newcastle upon tyne",192382,54.9881,-1.61944
"klaipeda",192314,55.7172,21.1175
"guatire",192291,10.4667,-66.5333
"zabrze",192177,50.3064,18.7833
"bojnurd",192062,37.4747,57.329
"leganes",192000,40.3269,-3.76042
"leuwiliang",191992,-6.57583,106.637
"humen",191891,22.819,113.673
"hat yai",191696,7.00836,100.477
"haicheng",191651,40.8516,122.748
"curug",191617,-6.25333,106.617
"curug",191617,-6.3367,106.226
"pamplona",191549,42.8141,-1.64115
"suzuka",191479,34.8833,136.583
"zinder",191440,13.8,8.98333
"barrancabermeja",191406,7.06528,-73.8547
"zlatoust",191369,55.1711,59.6508
"taranto",191364,40.4761,17.2297
"richmond",190886,37.5536,-77.4606
"bhiwani",190868,28.7833,76.1333
"preston",190688,53.7667,-2.71667
"tali",190564,24.1,120.667
"zouxian",190537,35.4006,116.966
"mobile",190274,30.6942,-88.0431
"ise",190077,7.4632,5.4281
"sadiqabad",189931,28.3062,70.1306
"jaramana",189888,33.4833,36.35
"lille",189746,50.633,3.05858
"beni suef",189637,29.0639,31.0889
"syzran",189341,53.1585,48.4681
"irvine",189297,33.6694,-117.822
"jerez",189230,36.6865,-6.13606
"mwene-ditu",189215,-7,23.45
"bytom",189186,50.348,18.9328
"tacloban",189087,11.2433,125.005
"izumi",189087,34.4833,135.433
"santarem",189053,-2.43333,-54.7
"kabwe",189006,-14.4333,28.45
"wanxian",188980,30.8039,108.39
"quelimane",188964,-17.8786,36.8883
"cork",188908,51.8986,-8.49583
"camacari",188763,-12.4833,-38.2167
"cibinong",188674,-6.39861,106.689
"sunrise manor",188608,36.2111,-115.072
"le havre",188605,49.5,0.133333
"donghai",188602,22.9459,115.642
"burgas",188554,42.5,27.4667
"baiyin",188533,36.5583,104.208
"mabalacat",188057,15.2216,120.574
"mainz",187940,50,8.27111
"paarl",187875,-33.7338,18.9752
"xiaolan",187865,22.6738,113.232
"rio grande",187842,-32.0333,-52.0833
"terrassa",187770,41.5611,2.00806
"aktau",187700,43.65,51.2
"kodaira",187369,35.7264,139.484
"petropavlovsk-kamchatskiy",187283,53.0452,158.648
"kuytun",187242,44.4167,85
"oxnard",187235,34.1975,-119.176
"puerto vallarta",187143,20.6167,-105.25
"cachoeiro de itapemirim",187023,-20.85,-41.1
"pinar del rio",186997,22.4175,-83.6981
"kikwit",186995,-5.03861,18.8181
"brebes",186936,-6.8691,109.038
"cienfuegos",186648,22.1461,-80.4356
"almere",186457,52.3881,5.23539
"rae bareli",186451,26.2167,81.2333
"pokhara",186410,28.2333,83.9833
"springs",186400,-26.25,28.4
"hitachi",186311,36.6,140.65
"hamm",186289,51.6833,7.8
"madiun",186116,-7.6298,111.524
"haridwar",186099,29.9667,78.1667
"arica",186000,-18.475,-70.3042
"nogales",185890,31.3333,-110.933
"arlington",185360,38.8903,-77.0844
"jamame",185270,0.0722222,42.7506
"santander",185209,43.4647,-3.80444
"columbus",185208,32.4608,-84.9878
"araraquara",185191,-21.7833,-48.1667
"kutahya",185104,39.4242,29.9833
"moratuwa",185062,6.77333,79.8825
"san luis",184869,-33.295,-66.3356
"meycauayan",184838,14.7328,120.96
"zaoyang",184509,32.1272,112.754
"divo",184481,5.83739,-5.35723
"junagadh",184459,21.5167,70.4667
"little rock",184217,34.7464,-92.2894
"mbandaka",184189,0.066667,18.2667
"pemalang",184169,-6.9,109.367
"quanzhou",184143,24.9139,118.586
"burewala",183969,30.1614,72.6815
"badaojiang",183880,41.9431,126.429
"aberdeen",183791,57.1333,-2.1
"zaozhuang",183665,34.8647,117.554
"corum",183513,40.5489,34.9533
"somerset west",183503,-34.0794,18.857
"newport news",183444,36.9786,-76.4283
"eluru",183401,16.7,81.1
"lalitpur",183316,27.6667,85.3333
"lembang",183283,-6.78639,107.702
"manta",183166,-0.95,-80.7333
"bhusawal",183016,21.05,75.7667
"pak kret",182926,13.913,100.499
"cua",182925,10.1622,-66.8853
"ilawe",182896,7.5986,5.1086
"yachiyo",182894,35.7353,140.124
"khandwa",182860,21.8333,76.3333
"antsirabe",182804,-19.85,47.0333
"ikare",182779,7.51667,5.75
"liege",182597,50.6333,5.56667
"sakura",182553,35.7167,140.233
"itaborai",182500,-22.75,-42.8667
"tarlac",182413,15.4894,120.592
"biratnagar",182331,26.4833,87.2833
"bahraich",182236,27.5833,81.6
"barrie",182070,44.3833,-79.7
"monywa",182034,22.1167,95.1333
"reggio di calabria",181990,38.1,15.65
"kamensk-uralskiy",181884,56.4185,61.9329
"saarbrucken",181779,49.2333,7
"amarillo",181766,35.2219,-101.831
"probolinggo",181678,-7.7543,113.216
"guarenas",181657,10.4667,-66.6167
"sirsa",181652,29.5333,75.0167
"taman",181626,-6.9,109.383
"almeria",181497,36.8333,-2.45
"geneva",181492,46.1956,6.14811
"anda",181271,46.4,125.317
"shangqiu",181218,34.3833,115.617
"linz",181163,48.3,14.3
"melaka",180675,2.196,102.241
"modena",180641,44.6667,10.9167
"chandannagar",180640,22.8692,88.3772
"baharampur",180564,24.1,88.25
"dodoma",180551,-6.18333,35.75
"zuwarah",180310,32.9344,12.0792
"rio claro",180151,-22.4,-47.55
"matadi",180115,-5.81667,13.45
"groningen",179995,53.2167,6.55
"indaiatuba",179914,-23.0833,-47.2333
"luan",179665,31.7569,116.491
"surendranagar",179640,22.7,71.6833
"varamin",179620,35.3242,51.6457
"dos quebradas",179586,4.83916,-75.6673
"passo fundo",179532,-28.2667,-52.4
"korla",179465,41.7597,86.1469
"cotabato",179445,7.22361,124.246
"miskolc",179430,48.1,20.7833
"vizianagaram",179379,18.1167,83.4167
"wellington",179240,-41.3,174.783
"ila",179204,8.01667,4.9
"shulin",179136,25,121.417
"qianjiang",179079,30.4151,112.886
"chenzhou",179038,25.8,113.033
"klerksdorp",178928,-26.8521,26.6667
"si racha",178916,13.1737,100.931
"prato",178915,43.8833,11.1
"amadora",178856,38.7597,-9.23971
"mitaka",178739,35.6833,139.55
"shaki",178688,8.66667,3.38333
"la rioja",178497,-29.411,-66.8507
"salalah",178469,17.0175,54.0828
"salt lake city",178026,40.7608,-111.89
"sunderland",177965,54.9119,-1.38333
"proddatur",177816,14.7333,78.55
"akyab",177765,20.15,92.9
"norwich",177636,52.6333,1.3
"providence",177595,41.8239,-71.4133
"meiktila",177464,20.8667,95.8667
"loum",177448,4.71611,9.74639
"worcester",177216,42.2625,-71.8028
"velluru",177096,12.9333,79.1333
"pate",176909,24.9333,121.283
"alappuzha",176799,9.49417,76.3275
"jackson",176696,32.2986,-90.1847
"santa ana",176671,13.9942,-89.5597
"bielsko-biala",176515,49.8224,19.0469
"split",176315,43.5139,16.4558
"amroha",176271,28.9167,78.4667
"regina",176182,50.45,-104.617
"saint-louis",176048,16.0189,-16.4953
"yizheng",176006,32.2692,119.179
"turku",175944,60.45,22.2833
"honghu",175761,29.8167,113.467
"tsukuba",175593,36.0833,140.117
"saveh",175545,35.0213,50.3566
"siverek",175432,37.755,39.3167
"khoy",175386,38.5503,44.9521
"podolsk",175326,55.4242,37.5547
"jiutai",175115,44.1525,125.833
"bournemouth",175017,50.7167,-1.88333
"hirosaki",174973,40.5931,140.473
"cotia",174832,-23.6167,-46.9333
"karamay",174828,45.6004,84.8601
"tomakomai",174808,42.6369,141.603
"george",174591,-33.963,22.4617
"pamulang",174549,-6.34278,106.738
"pathankot",174319,32.2833,75.65
"hadano",174284,35.3711,139.224
"aurora",174276,41.7606,-88.32
"cikupa",174184,-6.22889,106.519
"cikupa",174184,-6.3724,106.195
"abuja",174152,9.18052,7.17933
"bozhou",174140,33.8772,115.77
"rio cuarto",174058,-33.1307,-64.3499
"bhind",174053,26.5642,78.7883
"obihiro",173892,42.9172,143.204
"nis",173775,43.3247,21.9033
"los teques",173749,10.35,-67.0333
"ube",173735,33.9431,131.251
"tachikawa",173696,35.6928,139.418
"san pablo de las salinas",173565,19.6658,-99.0964
"stavanger",173535,58.9667,5.75
"shimla",173517,31.1033,77.1722
"mergui",173317,12.4333,98.6
"herne",173121,51.55,7.21667
"bata",173036,1.85,9.75
"midrand",173009,-25.9636,28.1378
"metepec",172990,19.2536,-99.6078
"ongole",172891,15.5,80.05
"temirtau",172809,50.0544,72.9483
"ontario",172808,34.0633,-117.65
"mulheim",172779,51.4333,6.88333
"licheng",172775,23.2955,113.828
"salatiga",172664,-7.32139,110.508
"knoxville",172474,35.9606,-83.9208
"isparta",172424,37.7644,30.5522
"netanya",172405,32.3329,34.8599
"weinan",172321,34.5035,109.509
"walsall",172142,52.6,-2
"korhogo",172114,9.45803,-5.62961
"olsztyn",171803,53.7799,20.4942
"francisco morato",171793,-23.2795,-46.7464
"hino",171778,35.6731,139.4
"jian",171718,27.05,114.9
"bida",171672,9.08333,6.01667
"tagum",171656,7.4475,125.805
"la paz",171490,24.1667,-110.3
"dongling",171454,41.8144,123.576
"bacau",171397,46.5667,26.9
"phra pradaeng",171333,13.6585,100.534
"kulim",170931,5.36499,100.562
"swansea",170885,51.6333,-3.96667
"puri",170856,19.8,85.85
"gilbert",170829,33.3528,-111.788
"jacobabad",170653,28.281,68.4388
"khammam",170522,17.25,80.15
"fort lauderdale",170510,26.1219,-80.1436
"uvira",170422,-3.40667,29.1458
"saint-etienne",170416,45.4354,4.39105
"carolina",170408,18.3828,-65.9578
"oceanside",170340,33.1958,-117.379
"portoviejo",170326,-1.05,-80.45
"raiganj",170268,25.6167,88.1167
"takaoka",170079,36.75,137.017
"ingraj bazar",170056,25,88.15
"aracatuba",170028,-21.2,-50.4167
"fuyang",170023,32.9,115.817
"kluang",169838,2.0251,103.333
"laiyang",169594,36.9758,120.714
"jaunpur",169589,25.7333,82.6833
"alcorcon",169343,40.3465,-3.81245
"fontana",169160,34.0922,-117.434
"jaffna",169126,9.66667,80
"arad",169067,46.1833,21.3167
"breda",168934,51.5667,4.8
"bahir dar",168929,11.6,37.3833
"santa clarita",168927,34.3917,-118.542
"anjo",168664,34.95,137.083
"moreno valley",168629,33.9375,-117.23
"rancho cucamonga",168557,34.1064,-117.592
"burgos",168319,42.3502,-3.67527
"maragheh",168290,37.3893,46.2376
"brownsville",168015,25.9014,-97.4972
"jamalpur",167914,24.9167,89.9333
"ferraz de vasconcelos",167904,-23.5333,-46.3667
"awka",167751,6.21009,7.07411
"berezniki",167750,59.4152,56.8124
"volgodonsk",167734,47.5026,42.235
"pitesti",167671,44.85,24.8667
"ijero",167644,7.8139,5.0742
"getafe",167550,40.3084,-3.70596
"huntsville",167528,34.7303,-86.5861
"sirajganj",167501,24.45,89.7167
"abakan",167291,53.7156,91.4292
"fianarantsoa",167240,-21.4333,47.0833
"garden grove",167232,33.7739,-117.941
"plumbon",167187,-6.57694,108.318
"benha",167070,30.4608,31.1875
"novocherkassk",166976,47.4202,40.0913
"arapiraca",166566,-9.75,-36.65
"fuling",166507,29.7022,107.392
"fatehpur",166496,25.9333,80.8
"jiutepec",166340,18.8667,-99.1833
"waitakere",166237,-36.85,174.55
"ocumare del tuy",166112,10.1217,-66.7717
"gaozhou",166069,21.9392,110.846
"kamakura",166019,35.3089,139.55
"overland park",166010,38.9822,-94.6706
"wulanhaote",165846,46.0833,122.083
"plzen",165531,49.75,13.3667
"tulua",165504,4.08466,-76.1954
"north las vegas",165416,36.1989,-115.117
"osnabruck",165372,52.2667,8.05
"nandyal",165355,15.4833,78.4833
"chilpancingo",165257,17.55,-99.5
"muzaffargarh",165240,30.0754,71.1921
"saga",165237,33.2493,130.299
"solingen",165192,51.1833,7.08333
"banjaran",165136,-6.87167,107.77
"jiaozhou",165026,36.2839,120.003
"spring valley",165015,36.1081,-115.244
"loni",164927,28.75,77.2833
"hengshan",164844,45.2,130.917
"serang",164777,-6.1149,106.15
"lages",164679,-27.8,-50.3167
"basel",164474,47.5584,7.57327
"sitapur",164451,27.5667,80.6833
"zenica",164422,44.2014,17.9064
"muridke",164292,31.76,73.8357
"kigoma",164261,-4.87694,29.6267
"inisa",164172,7.8,4.28333
"nazran",164142,43.226,44.7732
"jhelum",164128,32.9331,73.7264
"barra mansa",164054,-22.5333,-44.1833
"chalco",164003,19.2667,-98.9
"nossa senhora do socorro",163996,-10.8667,-37.1167
"bhadravati",163917,13.8667,75.7167
"puerto cabello",163886,10.4731,-68.0125
"parakou",163759,9.35,2.61667
"susah",163704,35.8254,10.637
"adoni",163649,15.6333,77.2833
"maradi",163501,13.4917,7.09639
"juba",163455,4.85,31.6167
"southend-on-sea",163378,51.5333,0.7
"patrai",163361,38.2444,21.7344
"veraval",163336,20.9,70.3667
"tongzhou",163326,39.9053,116.599
"envigado",163010,6.17064,-75.5853
"anbu",162964,23.449,116.681
"sambalpur",162901,21.45,83.9667
"gadag",162583,15.4167,75.6167
"ludwigshafen",162514,49.4811,8.43528
"sullana",162493,-4.90389,-80.6853
"mahabad",162448,36.7499,45.7229
"swindon",162439,51.5167,-1.78333
"dourados",162206,-22.2167,-54.8
"suleja",162150,9.18052,7.17933
"criciuma",161957,-28.6667,-49.3833
"qunduz",161943,36.729,68.857
"sapele",161692,5.89405,5.67666
"unnao",161687,26.5333,80.5
"budaun",161571,28.05,79.1167
"coquimbo",161319,-29.9533,-71.3436
"jind",161271,29.3167,76.3167
"madhyamgram",161142,22.7,88.45
"rubtsovsk",161067,51.5,81.25
"gudalur",160993,11.75,79.75
"malakal",160893,9.53694,31.6561
"sayama",160846,35.8242,139.376
"otukpo",160830,6.815,8.6531
"phan thiet",160665,10.9333,108.1
"szeged",160609,46.25,20.1667
"mytishchi",160545,55.9116,37.7308
"kawanishi",160522,34.8167,135.417
"oldenburg",160347,53.1667,8.2
"mejicanos",160319,13.7403,-89.2131
"jamuria",160257,23.7,87.0833
"chapeco",160160,-27.0833,-52.9833
"taunggyi",160136,20.7833,97.0333
"puerto montt",160055,-41.4698,-72.9447
"iskenderun",160046,36.5872,36.1735
"oyama",159938,36.3,139.8
"salavat",159896,53.3837,55.9077
"sekudai",159864,1.53333,103.667
"ashikaga",159673,36.3333,139.45
"lawang",159517,-7.8353,112.695
"zhicheng",159383,30.2956,111.505
"tarija",159275,-21.5167,-64.75
"prizren",159145,42.2139,20.7397
"dayton",159134,39.7589,-84.1917
"leverkusen",159088,51.0167,6.98333
"nijmegen",158707,51.8333,5.86667
"pasuruan",158618,-7.6453,112.908
"angers",158585,47.4738,-0.54774
"maykop",158453,44.6078,40.1058
"rzeszow",158382,50.0372,22.0049
"tempe",158368,33.4147,-111.909
"sabara",158359,-19.9,-43.8
"huzhou",158320,30.8703,120.093
"barreiras",158296,-12.1333,-45
"orai",158280,25.9833,79.4667
"anyama",158250,5.49462,-4.05183
"cicalengka",158211,-6.93222,107.47
"long xuyen",158159,10.3833,105.417
"hoshiarpur",158154,31.5322,75.9172
"sobral",157998,-3.7,-40.35
"sunggal",157936,3.5765,98.6151
"tanjung morawa",157908,3.5193,98.7914
"bushehr",157778,28.9684,50.8385
"apeldoorn",157763,52.2167,5.96667
"talkha",157756,31.0531,31.3739
"nador",157665,35.174,-2.92866
"ruse",157519,43.8564,25.9708
"vancouver",157517,45.6389,-122.66
"perbaungan",157378,3.5679,98.956
"cagliari",157343,39.2167,9.11667
"sukaraja",157205,-6.58778,106.838
"pallavaram",157158,12.9761,80.1836
"perugia",157077,43.1333,12.3667
"ussuriysk",157071,43.8025,132.009
"nanpiao",157044,41.0982,120.748
"podgorica",156988,42.4411,19.2636
"moshi",156970,-3.35,37.3333
"shikarpur",156961,27.9571,68.6379
"toledo",156915,10.3773,123.639
"westonaria",156831,-26.3191,27.6486
"pecs",156661,46.0754,18.2328
"miass",156563,55.045,60.1083
"bandar penggaram",156245,1.8548,102.933
"pomona",156183,34.0553,-117.751
"lampang",156139,18.2923,99.4928
"narashino",156085,35.6833,140.033
"malabo",156039,3.75,8.78333
"nagareyama",156003,35.8833,139.933
"nagareyama",156003,35.8506,139.891
"pembroke pines",155862,26.0028,-80.2242
"kumagaya",155816,36.1333,139.383
"yichun",155762,47.7,128.9
"itajai",155719,-26.8833,-48.65
"hanumangarh",155698,29.5833,74.3167
"parma",155693,44.8,10.3333
"concordia",155686,-31.393,-58.0209
"kishi",155520,9.08333,3.85
"ilheus",155503,-14.8167,-39.0333
"port louis",155226,-20.1619,57.4989
"salamanca",155175,40.9681,-5.66202
"santa rosa",155118,38.4406,-122.713
"albacete",155083,38.9958,-1.85777
"kanchipuram",155043,12.8333,79.7167
"beipiao",154999,41.7919,120.779
"antakya",154881,36.2066,36.1572
"grenoble",154853,45.1715,5.72239
"puerto princesa",154816,9.73917,118.735
"guangshui",154771,31.6161,113.816
"middelburg",154720,-25.7751,29.4648
"mahajanga",154670,-15.7167,46.3167
"lyubertsy",154653,55.6772,37.8932
"butembo",154649,0.15,29.2833
"oxford",154567,51.75,-1.25
"chincha alta",154561,-13.45,-76.1333
"la serena",154523,-29.9078,-71.2542
"leshan",154477,29.5623,103.764
"toulon",154465,43.1177,5.94171
"gandajika",154414,-6.75,23.95
"khanewal",154407,30.3,71.9333
"zhaodong",154406,46.0833,125.983
"ambato",154369,-1.25,-78.6167
"cairns",154318,-16.923,145.766
"viransehir",154244,37.2353,39.7631
"pasarkemis",154227,-6.17028,106.53
"kovrov",154226,56.3572,41.3192
"enschede",154183,52.2195,6.89123
"tottori",154099,35.5,134.233
"san cristobal",154045,18.4167,-70.1
"chattanooga",154024,35.0456,-85.3097
"lemesos",154018,34.675,33.0333
"xinzhou",154003,38.4092,112.733
"gondar",153942,12.6,37.4667
"alandur",153789,13.0025,80.2061
"guna",153705,24.65,77.3167
"hafizabad",153701,32.0679,73.6854
"dijon",153692,47.3167,5.01667
"bahadurgarh",153666,28.6833,76.9167
"angra dos reis",153637,-23,-44.3
"boshan",153596,36.4833,117.833
"niiza",153591,35.7979,139.525
"tallahassee",153583,30.4381,-84.2808
"chuncheng",153547,22.1667,111.783
"bharuch",153538,21.7,72.9667
"nova friburgo",153363,-22.2667,-42.5333
"faizabad",153062,26.7833,82.1333
"neuss",152975,51.2,6.68333
"corona",152954,33.8753,-117.566
"usak",152943,38.6735,29.4058
"linhai",152937,28.85,121.117
"dingzhou",152934,38.5131,114.996
"rondonopolis",152921,-16.4667,-54.6333
"rockford",152765,42.2711,-89.0939
"hamilton",152642,-37.7833,175.283
"ponce",152639,18.0131,-66.6144
"weihai",152595,37.5017,122.114
"chenghai",152453,23.4613,116.77
"silchar",152399,24.8167,92.8
"ciomas",152335,-6.60139,106.771
"aksaray",152281,38.3726,34.0254
"banda",152233,25.4833,80.3333
"springfield",152227,42.1014,-72.5903
"kerch",152194,45.3607,36.4706
"deyang",152194,31.1302,104.382
"yichun",152169,27.8333,114.4
"rancaekek",152108,-6.96028,107.757
"ota",152106,36.3,139.367
"longfeng",152074,46.55,125.117
"morena",152020,26.4969,78
"kaili",151956,26.5,107.583
"sibiu",151895,45.8,24.15
"tenali",151793,16.25,80.5833
"guacara",151788,10.2297,-67.8739
"bintulu",151718,3.16667,113.033
"abbotsford",151685,49.05,-122.3
"itapecerica da serra",151608,-23.7167,-46.8333
"dundee",151593,56.5,-2.96667
"iruma",151548,35.8455,139.412
"kohat",151488,33.582,71.4493
"tonk",151341,26.1667,75.7833
"qingyuan",151287,23.7,113.033
"saqqez",151249,36.2463,46.2665
"benguela",151235,-12.5783,13.4072
"paterson",151205,40.9167,-74.1722
"soreang",151135,-7.03306,107.518
"komaki",151026,35.2833,136.917
"el tigre",151011,8.8925,-64.2528
"minatitlan",150902,17.9833,-94.5167
"guarapuava",150851,-25.3833,-51.45
"gaomi",150793,36.3833,119.753
"loudi",150684,27.7344,111.994
"warqla",150611,31.9575,5.32778
"ogaki",150572,35.35,136.617
"brest",150554,48.3908,-4.48617
